timestamp,open,high,low,close,volume
2024-03-10 00:00:00+00:00,3905.2,3940.1,3899.51,3935.0,51918.0288
2024-03-10 04:00:00+00:00,3935.01,3950.0,3929.79,3944.82,38704.7462
2024-03-10 08:00:00+00:00,3944.81,3964.67,3920.02,3932.72,60457.1563
2024-03-10 12:00:00+00:00,3932.72,3947.18,3860.65,3883.69,85475.6879
2024-03-10 16:00:00+00:00,3883.7,3927.05,3882.06,3898.0,48450.6237
2024-03-10 20:00:00+00:00,3898.01,3903.89,3791.26,3878.47,71658.4371
2024-03-11 00:00:00+00:00,3878.47,3888.38,3722.95,3866.93,104660.8458
2024-03-11 04:00:00+00:00,3866.92,4011.79,3834.22,4001.4,158741.3444
2024-03-11 08:00:00+00:00,4001.4,4054.6,3986.86,4034.25,166787.8858
2024-03-11 12:00:00+00:00,4034.25,4065.8,4017.0,4018.0,128794.4803
2024-03-11 16:00:00+00:00,4018.01,4086.23,3998.92,4031.71,107913.564
2024-03-11 20:00:00+00:00,4031.7,4082.0,4027.92,4064.8,54656.3936
2024-03-12 00:00:00+00:00,4064.8,4093.92,4021.19,4028.69,82355.2843
2024-03-12 04:00:00+00:00,4028.69,4052.4,4000.02,4027.13,62019.6953
2024-03-12 08:00:00+00:00,4027.13,4065.0,3965.0,4020.83,83842.3936
2024-03-12 12:00:00+00:00,4020.84,4053.8,3950.0,3988.46,146976.2191
2024-03-12 16:00:00+00:00,3988.46,3991.62,3828.98,3980.23,199020.7718
2024-03-12 20:00:00+00:00,3980.23,3980.56,3927.18,3979.96,58573.03
2024-03-13 00:00:00+00:00,3979.97,4045.86,3973.53,4043.78,64974.9648
2024-03-13 04:00:00+00:00,4043.78,4078.38,4029.1,4038.36,70118.1647
2024-03-13 08:00:00+00:00,4038.36,4083.0,4038.09,4048.9,71500.9906
2024-03-13 12:00:00+00:00,4048.91,4053.0,3932.23,3962.8,148148.3053
2024-03-13 16:00:00+00:00,3962.8,4011.06,3952.23,4000.44,70578.3149
2024-03-13 20:00:00+00:00,4000.44,4021.0,3974.62,4004.79,56985.0363
2024-03-14 00:00:00+00:00,4004.79,4010.98,3955.0,3993.77,59083.0005
2024-03-14 04:00:00+00:00,3993.77,4005.69,3940.64,3963.46,64515.6419
2024-03-14 08:00:00+00:00,3963.45,3997.7,3943.12,3955.04,59789.1681
2024-03-14 12:00:00+00:00,3955.04,3967.4,3820.2,3845.81,180384.2757
2024-03-14 16:00:00+00:00,3845.81,3896.02,3723.0,3785.89,184658.1893
2024-03-14 20:00:00+00:00,3785.89,3892.0,3780.79,3881.7,99807.249
2024-03-15 00:00:00+00:00,3881.69,3934.02,3623.0,3722.2,208926.9893
2024-03-15 04:00:00+00:00,3722.2,3779.92,3656.49,3754.12,174978.3857
2024-03-15 08:00:00+00:00,3754.12,3761.65,3570.0,3689.33,231263.8534
2024-03-15 12:00:00+00:00,3689.33,3742.0,3670.77,3688.9,116561.5186
2024-03-15 16:00:00+00:00,3688.89,3806.62,3659.01,3689.54,128183.8655
2024-03-15 20:00:00+00:00,3689.53,3749.93,3606.65,3742.19,87622.7946
2024-03-16 00:00:00+00:00,3742.19,3781.12,3722.41,3735.52,73363.2961
2024-03-16 04:00:00+00:00,3735.52,3743.6,3690.18,3740.19,50218.9677
2024-03-16 08:00:00+00:00,3740.2,3741.1,3661.83,3692.29,62013.0313
2024-03-16 12:00:00+00:00,3692.29,3711.37,3637.73,3679.55,92942.0765
2024-03-16 16:00:00+00:00,3679.54,3679.88,3570.0,3600.6,122770.3784
2024-03-16 20:00:00+00:00,3600.6,3633.8,3468.8,3523.09,146980.4069
2024-03-17 00:00:00+00:00,3523.09,3582.4,3504.95,3571.5,90384.1792
2024-03-17 04:00:00+00:00,3571.49,3572.51,3412.0,3472.72,114120.8728
2024-03-17 08:00:00+00:00,3472.72,3606.41,3460.01,3578.99,107483.9821
2024-03-17 12:00:00+00:00,3578.99,3647.15,3528.36,3628.42,95169.7591
2024-03-17 16:00:00+00:00,3628.42,3656.45,3602.43,3651.18,62380.0184
2024-03-17 20:00:00+00:00,3651.18,3678.68,3624.19,3644.71,48252.182
2024-03-18 00:00:00+00:00,3644.7,3645.02,3557.31,3600.39,82008.4412
2024-03-18 04:00:00+00:00,3600.38,3642.52,3576.9,3626.65,65470.8897
2024-03-18 08:00:00+00:00,3626.65,3627.0,3548.99,3597.82,104156.7504
2024-03-18 12:00:00+00:00,3597.83,3613.41,3486.0,3525.18,134712.3087
2024-03-18 16:00:00+00:00,3525.17,3563.86,3454.09,3478.89,129920.707
2024-03-18 20:00:00+00:00,3478.88,3548.0,3478.88,3520.46,54632.1881
2024-03-19 00:00:00+00:00,3520.47,3548.09,3362.15,3419.17,189698.6232
2024-03-19 04:00:00+00:00,3419.18,3427.8,3306.1,3360.14,146220.9547
2024-03-19 08:00:00+00:00,3360.14,3360.16,3202.84,3276.51,265410.214
2024-03-19 12:00:00+00:00,3276.51,3325.69,3223.5,3303.16,164469.5428
2024-03-19 16:00:00+00:00,3303.16,3359.8,3280.8,3333.26,129837.4242
2024-03-19 20:00:00+00:00,3333.27,3338.84,3150.88,3158.64,153992.9347
2024-03-20 00:00:00+00:00,3158.65,3266.01,3153.26,3161.02,176684.8529
2024-03-20 04:00:00+00:00,3161.02,3226.0,3056.56,3218.48,241498.0331
2024-03-20 08:00:00+00:00,3218.47,3296.72,3205.1,3293.26,137299.3104
2024-03-20 12:00:00+00:00,3293.26,3397.0,3275.35,3292.55,226068.0678
2024-03-20 16:00:00+00:00,3292.54,3405.78,3140.71,3379.01,263906.8566
2024-03-20 20:00:00+00:00,3379.0,3535.24,3370.91,3516.53,161865.6993
2024-03-21 00:00:00+00:00,3516.53,3558.99,3493.4,3510.59,109802.7426
2024-03-21 04:00:00+00:00,3510.59,3537.2,3446.47,3516.03,89965.5165
2024-03-21 08:00:00+00:00,3516.04,3587.32,3516.03,3531.18,94844.8442
2024-03-21 12:00:00+00:00,3531.18,3574.41,3478.73,3497.6,103968.4195
2024-03-21 16:00:00+00:00,3497.59,3545.99,3412.22,3441.38,131679.5015
2024-03-21 20:00:00+00:00,3441.37,3521.91,3412.0,3492.85,72494.1829
2024-03-22 00:00:00+00:00,3492.84,3527.61,3454.01,3522.01,61088.8562
2024-03-22 04:00:00+00:00,3522.0,3542.52,3500.63,3511.4,58201.2989
2024-03-22 08:00:00+00:00,3511.39,3523.8,3394.42,3405.19,68698.234
2024-03-22 12:00:00+00:00,3405.18,3425.84,3281.0,3349.31,160395.4791
