timestamp,open,high,low,close,volume
2020-08-11 06:00:00+00:00,391.79,400.4599770750731,388.885933848844,397.55591092391705,456490.7925209784
2020-08-11 07:00:00+00:00,397.55591092391705,398.83823286592326,393.7006008672979,394.9829228093041,360799.0428486145
2020-08-11 08:00:00+00:00,394.9829228093041,397.44395581629544,394.1614457529551,396.62247875994643,281368.8603930977
2020-08-11 09:00:00+00:00,396.62247875994643,397.40110955276805,396.3628220334826,397.1414528263042,131078.66994309094
2020-08-11 10:00:00+00:00,397.1414528263042,398.0524026988102,394.4043984342287,395.31534830673473,234622.32386636862
2020-08-11 11:00:00+00:00,395.31534830673473,400.82788000010356,393.47217865209507,398.9847103454639,515045.63581385073
2020-08-11 12:00:00+00:00,398.9847103454639,402.13454349368396,397.9329304154067,401.08276356362677,230238.27228024616
2020-08-11 13:00:00+00:00,401.08276356362677,401.59697933461405,400.91130950035546,401.42552527134274,93156.63887831566
2020-08-11 14:00:00+00:00,401.42552527134274,403.5446534643751,395.04544621666923,397.1645744097016,586334.0669488913
2020-08-11 15:00:00+00:00,397.1645744097016,398.48061464610447,396.7255717822434,398.0416120186463,205079.88623618512
2020-08-11 16:00:00+00:00,398.0416120186463,399.2987528448327,394.26218104530057,395.51932187148697,236735.80052554727
2020-08-11 17:00:00+00:00,395.51932187148697,395.87063635977864,394.4647528235729,394.8160673118646,153563.59651610715
2020-08-11 18:00:00+00:00,394.8160673118646,397.62525338812713,393.8781960339424,396.68738211020496,293202.0516751442
2020-08-11 19:00:00+00:00,396.68738211020496,397.1009307053427,395.44587166625996,395.8594202613977,194713.8084916203
2020-08-11 20:00:00+00:00,395.8594202613977,397.4646460359001,391.0305816969071,392.6358074714095,299384.7569666369
2020-08-11 21:00:00+00:00,392.6358074714095,393.43303057995587,390.2408830696638,391.03810617821017,232969.4920595901
2020-08-11 22:00:00+00:00,391.03810617821017,391.74057233212733,388.92817171292194,389.6306378668391,218488.10903653005
2020-08-11 23:00:00+00:00,389.6306378668391,389.9742719958002,388.5991279149914,388.94276204395254,183850.43607506
2020-08-12 00:00:00+00:00,388.94276204395254,389.04657086290786,388.6312801344663,388.7350889534216,111388.64893304386
2020-08-12 01:00:00+00:00,388.7350889534216,392.09804318524743,387.61195741842874,390.97491165025457,347327.8250890299
2020-08-12 02:00:00+00:00,390.97491165025457,393.37512982763633,390.17375040439134,392.5739685817731,198869.56499424798
2020-08-12 03:00:00+00:00,392.5739685817731,393.21163159881695,392.3613375748084,392.9990005918522,118453.60615980369
2020-08-12 04:00:00+00:00,392.9990005918522,394.2638296514913,389.1963013126445,390.46113037228355,287213.1141830329
2020-08-12 05:00:00+00:00,390.46113037228355,391.7166404210965,386.6864561625629,387.9419662113758,315528.60953919863
2020-08-12 06:00:00+00:00,387.9419662113758,388.06319522169673,387.5782033508617,387.69943236118263,83962.91207000507
2020-08-12 07:00:00+00:00,387.69943236118263,391.09248201028254,386.5662246844962,389.9592743335961,230526.7527054836
2020-08-12 08:00:00+00:00,389.9592743335961,391.7982783546604,384.42469553724055,386.26369955830484,478924.09772000415
2020-08-12 09:00:00+00:00,386.26369955830484,386.67449502389985,385.0304369040435,385.4412323696385,139685.57466132444
2020-08-12 10:00:00+00:00,385.4412323696385,385.74555272300347,384.5277897503492,384.8321101037142,98419.70512150155
2020-08-12 11:00:00+00:00,384.8321101037142,385.4902880809567,382.8553144820356,383.51349245927815,155627.4720324396
2020-08-12 12:00:00+00:00,383.51349245927815,387.20822832186553,382.27928841547293,385.9740242780603,351246.56261439517
2020-08-12 13:00:00+00:00,385.9740242780603,387.43810760020904,385.48558581926176,386.9496691414105,190608.9791743526
2020-08-12 14:00:00+00:00,386.9496691414105,387.9741269828227,386.6079825210631,387.63244036247534,108989.68394642218
2020-08-12 15:00:00+00:00,387.63244036247534,388.17879400797136,385.9918334789416,386.5381871244376,153716.22776090621
2020-08-12 16:00:00+00:00,386.5381871244376,387.7469342174614,382.90432236332316,384.1130694563469,365787.81387022353
2020-08-12 17:00:00+00:00,384.1130694563469,384.41003829325905,383.2217028061712,383.51867164308334,97845.56438514566
2020-08-12 18:00:00+00:00,383.51867164308334,386.4829574120326,382.528885042098,385.49317081104726,231320.1735269408
2020-08-12 19:00:00+00:00,385.49317081104726,389.69360815107126,384.08965104255594,388.29008838257994,345044.2288827663
2020-08-12 20:00:00+00:00,388.29008838257994,389.8122390134546,383.7115759788662,385.23372660974087,422945.1863116134
2020-08-12 21:00:00+00:00,385.23372660974087,386.52160628644197,381.3613988818633,382.6492785585644,339737.1224299989
2020-08-12 22:00:00+00:00,382.6492785585644,385.513540843908,381.69294157623335,384.55720386157697,311165.0783431808
2020-08-12 23:00:00+00:00,384.55720386157697,385.0551702270604,383.0620106506307,383.55997701611415,175533.21265109195
